rampa1;Class;PhysicalObject;
ferricostart;Class;PhysicalObject;
rampa2;Class;PhysicalObject;
a1ul14;Class;PhysicalObject;
a1ul1;Class;PhysicalObject;
ferrosostart;Class;PhysicalObject;
s-904d;Class;PhysicalObject;
a1ul2;Class;PhysicalObject;
a1ul13;Class;PhysicalObject;
a1ul3;Class;PhysicalObject;
a1ul12;Class;PhysicalObject;
s-904e;Class;PhysicalObject;
s-954b;Class;PhysicalObject;
s-954a;Class;PhysicalObject;
a1ul5;Class;PhysicalObject;
p904b;Class;Pump;
a1ul8;Class;PhysicalObject;
p954;Class;Pump;
a1ul10;Class;PhysicalObject;
a1ul9;Class;PhysicalObject;
a1ul6;Class;PhysicalObject;
a1ul11;Class;PhysicalObject;
a1ul7;Class;PhysicalObject;
a1ul4;Class;PhysicalObject;
Flusso_451;Class;Flow;
Flusso_451;ObjectProperty;startIn;a1ul3
Flusso_451;ObjectProperty;endIn;rampa1
Flusso_452;Class;Flow;
Flusso_452;ObjectProperty;startIn;a1ul12
Flusso_452;ObjectProperty;endIn;rampa2
Flusso_453;Class;Flow;
Flusso_453;ObjectProperty;startIn;a1ul12
Flusso_453;ObjectProperty;endIn;a1ul14
Flusso_454;Class;Flow;
Flusso_454;ObjectProperty;startIn;a1ul3
Flusso_454;ObjectProperty;endIn;a1ul1
Flusso_455;Class;Flow;
Flusso_455;ObjectProperty;startIn;ferricostart
Flusso_455;ObjectProperty;endIn;s-904d
Flusso_456;Class;Flow;
Flusso_456;ObjectProperty;startIn;a1ul14
Flusso_456;ObjectProperty;endIn;s-904d
Flusso_457;Class;Flow;
Flusso_457;ObjectProperty;startIn;a1ul3
Flusso_457;ObjectProperty;endIn;a1ul2
Flusso_458;Class;Flow;
Flusso_458;ObjectProperty;startIn;a1ul12
Flusso_458;ObjectProperty;endIn;a1ul13
Flusso_459;Class;Flow;
Flusso_459;ObjectProperty;startIn;p954
Flusso_459;ObjectProperty;endIn;a1ul3
Flusso_460;Class;Flow;
Flusso_460;ObjectProperty;startIn;p904b
Flusso_460;ObjectProperty;endIn;a1ul12
Flusso_461;Class;Flow;
Flusso_461;ObjectProperty;startIn;ferricostart
Flusso_461;ObjectProperty;endIn;s-904e
Flusso_462;Class;Flow;
Flusso_462;ObjectProperty;startIn;a1ul13
Flusso_462;ObjectProperty;endIn;s-904e
Flusso_463;Class;Flow;
Flusso_463;ObjectProperty;startIn;a1ul2
Flusso_463;ObjectProperty;endIn;s-954b
Flusso_464;Class;Flow;
Flusso_464;ObjectProperty;startIn;ferrosostart
Flusso_464;ObjectProperty;endIn;s-954b
Flusso_465;Class;Flow;
Flusso_465;ObjectProperty;startIn;a1ul5
Flusso_465;ObjectProperty;endIn;s-954b
Flusso_466;Class;Flow;
Flusso_466;ObjectProperty;startIn;a1ul6
Flusso_466;ObjectProperty;endIn;s-954b
Flusso_467;Class;Flow;
Flusso_467;ObjectProperty;startIn;ferrosostart
Flusso_467;ObjectProperty;endIn;s-954a
Flusso_468;Class;Flow;
Flusso_468;ObjectProperty;startIn;a1ul1
Flusso_468;ObjectProperty;endIn;s-954a
Flusso_469;Class;Flow;
Flusso_469;ObjectProperty;startIn;s-954b
